RT,Crt,trltp,shrink,iscong,trgtside,crtdir
1.2645,0,3,0.2,1,2,2
0.60652,1,3,0.2,1,2,2
0.70652,1,3,0.16667,0,2,1
-Inf,NaN,3,0.14286,1,1,1
0.57421,1,3,0.16667,0,2,1
-Inf,NaN,3,0.16667,1,2,2
-Inf,NaN,0,0.2,1,2,2
0.54225,1,3,0.2,0,2,1
0.50449,1,3,0.16667,0,2,1
0.53118,1,3,0.16667,0,1,2
0.54614,1,3,0.14286,0,2,1
-Inf,NaN,3,0.14286,1,1,1
-Inf,NaN,0,0.16667,0,1,2
0.52004,1,3,0.16667,0,2,1
0.50533,1,3,0.16667,1,1,1
0.67037,1,3,0.14286,0,1,2
-Inf,NaN,0,0.125,1,1,1
0.526,1,3,0.14286,1,1,1
0.57215,1,3,0.14286,0,2,1
0.55587,1,3,0.14286,0,1,2
0.51803,1,3,0.14286,1,1,1
-Inf,NaN,3,0.125,1,1,1
-Inf,NaN,1,1,1,2,2
0.64095,1,1,1,1,2,2
-Inf,NaN,0,0.5,1,1,1
-Inf,NaN,1,0.5,1,2,2
0.49183,1,1,0.5,1,1,1
0.61362,1,1,0.33333,0,2,1
0.53541,1,1,0.25,1,1,1
0.55995,1,1,0.2,1,2,2
0.42792,1,1,0.16667,0,1,2
-Inf,NaN,1,0.14286,0,1,2
0.48586,1,1,0.14286,0,2,1
0.56183,1,1,0.14286,0,1,2
-Inf,NaN,1,0.125,1,1,1
0.50771,1,1,0.125,1,1,1
-Inf,NaN,0,0.125,1,2,2
0.46568,1,1,0.14286,0,1,2
0.55952,1,1,0.14286,0,2,1
0.50969,1,1,0.14286,1,2,2
0.55751,1,1,0.14286,1,1,1
0.43338,1,1,0.125,0,2,1
0.59155,1,1,0.125,1,2,2
-Inf,NaN,0,0.125,0,2,1
0.44356,1,1,0.125,0,1,2
-Inf,NaN,0,0.125,1,1,1
0.53117,1,3,0.125,0,2,1
0.4892,1,3,0.125,0,1,2
0.44912,1,3,0.125,0,1,2
0.67103,1,3,0.125,0,2,1
-Inf,NaN,0,0.125,1,2,2
-Inf,NaN,3,0.14286,1,1,1
-Inf,NaN,0,0.16667,0,1,2
-Inf,NaN,3,0.16667,1,2,2
0.41509,1,3,0.2,1,2,2
0.41905,1,3,0.16667,1,2,2
0.48691,1,3,0.16667,1,1,1
0.4129,0,3,0.16667,0,2,1
0.43286,1,3,0.2,1,2,2
0.50708,1,3,0.2,0,2,1
0.50485,1,3,0.16667,0,1,2
0.3287,1,3,0.14286,1,2,2
-Inf,NaN,0,0.125,0,1,2
0.58055,0,3,0.125,0,1,2
0.50437,1,3,0.14286,0,1,2
0.54264,1,3,0.14286,1,2,2
-Inf,NaN,0,0.14286,1,1,1
-Inf,NaN,3,0.14286,1,1,1
0.50444,1,3,0.16667,0,1,2
-Inf,NaN,3,0.16667,1,2,2
0.52651,1,2,0.2,0,1,2
0.58247,1,2,0.2,0,2,1
0.45432,1,2,0.16667,0,1,2
0.39447,1,2,0.14286,0,1,2
0.56458,1,2,0.14286,1,1,1
-Inf,NaN,0,0.14286,1,2,2
-Inf,NaN,2,0.14286,0,2,1
0.55435,1,2,0.14286,1,1,1
0.47428,1,2,0.14286,1,2,2
0.43618,1,2,0.125,1,2,2
0.4083,1,2,0.125,1,1,1
0.36004,1,2,0.125,1,2,2
0.454,1,2,0.125,0,1,2
-Inf,NaN,2,0.125,1,1,1
0.37988,1,2,0.14286,0,1,2
-Inf,NaN,0,0.125,0,2,1
0.44998,1,2,0.125,0,2,1
-Inf,NaN,0,0.125,1,1,1
0.39998,1,2,0.14286,0,1,2
-Inf,NaN,2,0.14286,1,2,2
0.54566,1,2,0.16667,0,2,1
0.40368,1,2,0.16667,1,1,1
-Inf,NaN,0,0.16667,1,2,2
-Inf,NaN,2,0.16667,0,2,1
