RT,Crt,trltp,shrink,iscong,trgtside,crtdir
0.45473,1,3,0.16667,1,2,2
0.51468,1,3,0.14286,1,1,1
-Inf,NaN,0,0.125,1,1,1
0.46836,1,3,0.14286,1,1,1
-Inf,NaN,3,0.14286,1,2,2
0.46435,1,3,0.14286,1,2,2
0.52444,1,3,0.14286,0,1,2
-Inf,NaN,3,0.125,0,1,2
0.45029,1,3,0.14286,1,1,1
-Inf,NaN,3,0.14286,1,1,1
-Inf,NaN,0,0.16667,0,2,1
-Inf,NaN,0,0.2,1,1,1
-Inf,NaN,3,0.2,0,2,1
0.3783,1,3,0.25,1,2,2
0.53518,1,3,0.2,1,2,2
0.53024,1,3,0.2,1,1,1
0.43507,1,3,0.2,1,2,2
0.41206,1,3,0.16667,1,1,1
0.45408,1,3,0.16667,0,1,2
0.45009,1,3,0.14286,1,2,2
0.41999,1,3,0.125,0,2,1
0.6421,1,1,1,1,1,1
0.51191,1,1,0.5,0,2,1
0.45189,1,1,0.33333,1,1,1
0.40168,1,1,0.25,1,2,2
-Inf,NaN,0,0.2,0,2,1
0.46394,1,1,0.2,1,1,1
0.50789,1,1,0.16667,1,1,1
0.5044,1,1,0.14286,0,1,2
-Inf,NaN,0,0.125,0,2,1
0.43377,1,1,0.125,1,2,2
-Inf,NaN,1,0.125,1,2,2
0.42978,1,1,0.14286,1,2,2
0.46357,1,1,0.14286,0,1,2
-Inf,NaN,0,0.14286,1,1,1
0.36956,1,1,0.14286,1,1,1
0.46162,1,1,0.14286,0,2,1
-Inf,NaN,1,0.14286,1,2,2
0.43152,1,1,0.16667,0,2,1
0.44343,1,1,0.14286,1,1,1
-Inf,NaN,0,0.14286,0,1,2
-Inf,NaN,1,0.14286,1,1,1
0.49144,1,1,0.16667,1,1,1
0.42744,1,1,0.16667,1,2,2
-Inf,NaN,1,0.14286,1,2,2
0.52536,1,2,0.16667,0,1,2
-Inf,NaN,0,0.16667,0,2,1
-Inf,NaN,2,0.16667,1,1,1
-Inf,NaN,2,0.2,0,2,1
0.44711,1,2,0.25,0,1,2
0.39907,1,2,0.2,1,2,2
0.41696,1,2,0.16667,1,2,2
-Inf,NaN,2,0.16667,1,2,2
0.48095,1,2,0.2,1,1,1
0.40494,1,2,0.16667,1,2,2
0.56518,1,2,0.16667,1,1,1
0.46083,1,2,0.14286,1,1,1
0.53683,1,2,0.125,0,2,1
0.48836,1,2,0.11111,1,1,1
0.60888,1,2,0.11111,0,1,2
-Inf,NaN,0,0.11111,1,2,2
0.36491,1,2,0.125,1,2,2
-Inf,NaN,2,0.11111,1,2,2
-Inf,NaN,0,0.125,1,1,1
-Inf,NaN,0,0.14286,1,2,2
0.45865,1,2,0.16667,0,2,1
0.53276,1,2,0.16667,0,1,2
0.43867,1,2,0.16667,1,1,1
0.48078,1,2,0.16667,1,1,1
-Inf,NaN,0,0.16667,1,1,1
0.53654,1,3,0.16667,1,1,1
0.42417,1,3,0.16667,1,1,1
0.47038,1,3,0.14286,0,2,1
0.40351,1,3,0.125,1,2,2
-Inf,NaN,3,0.11111,0,2,1
0.45447,1,3,0.125,1,2,2
-Inf,NaN,3,0.125,1,2,2
-Inf,NaN,0,0.14286,0,1,2
0.38224,1,3,0.16667,0,1,2
0.40214,1,3,0.14286,1,2,2
0.38812,1,3,0.14286,1,2,2
0.46612,1,3,0.14286,0,1,2
-Inf,NaN,3,0.14286,1,1,1
-Inf,NaN,0,0.16667,1,1,1
0.41595,1,3,0.16667,0,1,2
0.37805,1,3,0.16667,1,2,2
0.44196,0,3,0.14286,0,2,1
-Inf,NaN,0,0.14286,1,2,2
0.50447,1,3,0.16667,0,2,1
0.49184,1,3,0.16667,0,2,1
0.40394,1,3,0.16667,0,1,2
0.50975,1,3,0.16667,0,1,2
-Inf,NaN,3,0.14286,0,1,2
-Inf,NaN,1,1,0,1,2
0.6321,1,1,1,1,1,1
-Inf,NaN,0,0.5,1,2,2
-Inf,NaN,1,0.5,1,2,2
0.42806,1,1,0.5,1,2,2
0.44591,1,1,0.33333,1,2,2
0.47196,1,1,0.25,0,2,1
0.38378,1,1,0.2,0,1,2
0.45192,1,1,0.16667,0,1,2
-Inf,NaN,1,0.14286,0,2,1
0.42976,1,1,0.14286,0,1,2
0.4417,1,1,0.14286,0,2,1
-Inf,NaN,1,0.125,1,1,1
0.4599,1,1,0.125,1,2,2
-Inf,NaN,0,0.125,1,1,1
0.44963,1,1,0.14286,1,1,1
0.39168,1,1,0.14286,0,1,2
0.48549,1,1,0.14286,0,2,1
-Inf,-1,1,0.14286,0,2,1
0.44946,1,1,0.14286,1,2,2
0.54374,1,1,0.14286,0,1,2
-Inf,NaN,0,0.14286,1,1,1
0.41153,1,1,0.14286,1,2,2
-Inf,NaN,0,0.14286,0,1,2
0.69937,1,3,0.14286,0,1,2
0.50532,1,3,0.14286,0,2,1
0.40931,1,3,0.14286,1,2,2
0.54336,1,3,0.14286,1,1,1
-Inf,NaN,0,0.125,1,2,2
-Inf,NaN,3,0.14286,0,2,1
-Inf,NaN,0,0.16667,1,2,2
-Inf,NaN,3,0.16667,0,1,2
0.50438,1,3,0.2,0,2,1
0.45116,1,3,0.16667,0,1,2
0.48716,1,3,0.16667,1,1,1
0.63717,0,3,0.16667,0,2,1
0.5043,1,3,0.2,0,2,1
0.43497,1,3,0.2,0,1,2
0.64898,1,3,0.16667,1,1,1
0.44081,1,3,0.14286,0,1,2
-Inf,NaN,0,0.125,1,1,1
0.39698,1,3,0.125,1,2,2
0.51416,1,3,0.125,0,1,2
0.52697,1,3,0.125,0,1,2
-Inf,NaN,0,0.125,1,2,2
-Inf,NaN,3,0.125,1,2,2
0.46074,1,3,0.14286,0,2,1
-Inf,NaN,3,0.14286,0,1,2
0.58232,1,2,0.16667,0,2,1
0.44669,1,2,0.16667,1,2,2
0.4306,1,2,0.14286,0,1,2
0.50637,1,2,0.14286,1,1,1
0.38023,1,2,0.14286,0,1,2
-Inf,NaN,0,0.14286,1,2,2
-Inf,NaN,2,0.14286,0,2,1
0.50484,1,2,0.14286,0,2,1
0.41822,1,2,0.14286,1,2,2
0.47593,1,2,0.125,1,1,1
0.39213,1,2,0.125,1,2,2
0.45622,1,2,0.125,1,2,2
0.55806,1,2,0.125,0,1,2
-Inf,NaN,2,0.125,0,2,1
0.34815,1,2,0.14286,0,1,2
-Inf,NaN,0,0.125,0,1,2
0.50437,1,2,0.125,0,2,1
-Inf,NaN,0,0.125,1,1,1
0.432,1,2,0.14286,0,1,2
-Inf,NaN,2,0.14286,1,1,1
0.50452,1,2,0.16667,1,1,1
0.45192,1,2,0.16667,0,2,1
-Inf,NaN,0,0.16667,0,2,1
-Inf,NaN,2,0.16667,0,1,2
